id,dni,nombres,apellido_paterno,apellido_materno,sexo,telefono,email,ocupacion
2020,53649157,Julio Yamil,Espinoza,Soto,M,979772116,julio.espinoza126@gmail.com,Empresario(a)
2021,45942833,Fiorella Carmen,Villanueva,Vilca,F,948110303,fiorella.villanueva458@gmail.com,Independiente
2022,36400013,Luz Milagros,Bautista,Cutipa,F,926210509,luz.bautista902@gmail.com,Personal de seguridad
2023,77858646,Julia Melissa,Yupanqui,Vilca,F,901900565,julia.yupanqui916@gmail.com,Comerciante
2024,23237491,Ashley Nicole,Farfan,Ruiz,F,932462254,ashley.farfan699@gmail.com,Enfermero(a)
2025,42128751,Katty Ariana,Espinoza,Romero,F,918810574,katty.espinoza273@gmail.com,Chofer
2026,42382913,Teresa Yolanda,Rojas,Machaca,F,926350203,teresa.rojas528@gmail.com,Comerciante
2027,28194161,Ivan Fernando,Mamani,Reyes,M,972204097,ivan.mamani893@gmail.com,Enfermero tecnico
2028,53605627,Ian Gabriel,Quispe,Garcia,M,967508760,ian.quispe416@gmail.com,Cocinero(a)
2029,26170231,Renzo Ivan,Ibarra,Vilca,M,984786741,renzo.ibarra865@gmail.com,Vendedor(a)
2030,10753526,Maria Xiomara,Vargas,Bautista,F,922032589,maria.vargas695@gmail.com,Personal de seguridad
2031,33479663,Teresa Milagros,Mamani,Salazar,F,994653937,teresa.mamani759@gmail.com,Tecnico electricista
2032,24485591,Manuel Bryan,Zavala,Villanueva,M,979911702,manuel.zavala612@gmail.com,Tecnico electricista
2033,55222164,Ana Yesenia,Torres,Campos,F,977551862,ana.torres919@gmail.com,Docente
2034,15656130,Gustavo Renzo,Mendoza,Mendoza,M,936245182,gustavo.mendoza8@gmail.com,Empleado publico
2035,70734208,Cristian Pedro,Gutierrez,Quispe,M,929145690,cristian.gutierrez601@gmail.com,Enfermero tecnico
2036,35847586,Renata Flor,Villanueva,Romero,F,938216351,renata.villanueva853@gmail.com,Cocinero(a)
2037,61799392,Jose Pedro,Fernandez,Rojas,M,962836505,jose.fernandez506@gmail.com,Docente
2038,11257422,Luz Isabel,Reyes,Salvador,F,932438187,luz.reyes715@gmail.com,Mecanico
2039,46126209,Gonzalo Emilio,Cutipa,Paucar,M,902169917,gonzalo.cutipa418@gmail.com,Policia
2040,60688938,Yesenia Maria,Farfan,Huaraca,F,965641228,yesenia.farfan807@gmail.com,Empleado publico
2041,21835250,Xiomara Melissa,Bravo,Cabanillas,F,950458757,xiomara.bravo806@gmail.com,Docente
2042,22607863,Danna Luz,Salazar,Machaca,F,908945530,danna.salazar684@gmail.com,Policia
2043,20346833,Gabriela Vanessa,Mamani,Silva,F,974515377,gabriela.mamani682@gmail.com,Enfermero tecnico
2044,62254594,Thiago Pedro,Mamani,Marin,M,969993208,thiago.mamani700@gmail.com,Obrero de construccion
2045,16930450,Gustavo Cristian,Bravo,Rimac,M,973290322,gustavo.bravo868@gmail.com,Contador(a)
2046,59905423,Pilar Camila,Apaza,Torres,F,996190838,pilar.apaza997@gmail.com,Empresario(a)
2047,55031950,Teresa Karen,Condori,Bautista,F,944898538,teresa.condori828@gmail.com,Vendedor(a)
2048,20208626,Jhoel Mateo,Farfan,Lazo,M,958256998,jhoel.farfan365@gmail.com,Empresario(a)
2049,33381308,Raul Oscar,Huaman,Aguilar,M,986647865,raul.huaman462@gmail.com,Comerciante ambulante
2050,32832057,Gabriel Oscar,Flores,Guzman,M,953411218,gabriel.flores128@gmail.com,Enfermero(a)
2051,21519450,Emily Nayeli,Bautista,Espinoza,F,939168496,emily.bautista485@gmail.com,Comerciante
2052,79054077,Ariana Grecia,Farfan,Gutierrez,F,993105751,ariana.farfan302@gmail.com,Ama de casa
2053,14500859,Melissa Katty,Cornejo,Herrera,F,941609936,melissa.cornejo775@gmail.com,Comerciante
2054,63445489,Isabel Luz,Campos,Cardenas,F,959255764,isabel.campos678@gmail.com,Ama de casa
2055,47631596,Jose Erick,Diaz,Huaman,M,989408840,jose.diaz320@gmail.com,Contador(a)
2056,27290234,Melissa Melissa,Reyes,Cutipa,F,934771498,melissa.reyes387@gmail.com,Comerciante ambulante
2057,33866192,Vanessa Nayeli,Alarcon,Yupanqui,F,933554222,vanessa.alarcon402@gmail.com,Docente
2058,26023983,Julio Franco,Reyes,Gonzales,M,982163136,julio.reyes115@gmail.com,Independiente
2059,67659796,Thiago Fabricio,Carrillo,Vega,M,965258409,thiago.carrillo372@gmail.com,Empleado publico
2060,44002340,Bryan Aaron,Choque,Apaza,M,923966217,bryan.choque196@gmail.com,Empresario(a)
2061,12381052,Isabel Elena,Cutipa,Zavala,F,948088939,isabel.cutipa790@gmail.com,Empresario(a)
2062,69567650,Gabriel Sebastian,Garcia,Ticona,M,960866321,gabriel.garcia679@gmail.com,Cocinero(a)
2063,26642799,Patricia Abigail,Chavez,Cutipa,F,973193597,patricia.chavez320@gmail.com,Comerciante
2064,74230609,Oscar Walter,Mendoza,Cabanillas,M,942160539,oscar.mendoza731@gmail.com,Comerciante
2065,72674792,Estefany Carmen,Campos,Yataco,F,956777131,estefany.campos18@gmail.com,Enfermero tecnico
2066,31152668,Anthony Aaron,Garcia,Condori,M,990317158,anthony.garcia58@gmail.com,Personal de seguridad
2067,31536137,Oscar Benjamin,Romero,Romero,M,999733902,oscar.romero709@gmail.com,Enfermero(a)
2068,21143966,Nicolas Julio,Farfan,Cabrera,M,942561353,nicolas.farfan257@gmail.com,Chofer
2069,19076159,Nicole Susan,Yataco,Ruiz,F,965957031,nicole.yataco515@gmail.com,Empresario(a)
2070,77636988,Danna Dulce,Cornejo,Chavez,F,954112176,danna.cornejo528@gmail.com,Empleado publico
2071,50636873,Katherine Brenda,Quispe,Cardenas,F,968988128,katherine.quispe600@gmail.com,Empresario(a)
2072,41513912,Luis Victor,Alarcon,Vilca,M,986128587,luis.alarcon494@gmail.com,Agricultor
2073,75882345,Anthony Emilio,Rimac,Cruz,M,948058182,anthony.rimac525@gmail.com,Cocinero(a)
2074,55477023,Sofia Camila,Espinoza,Herrera,F,985455670,sofia.espinoza187@gmail.com,Cocinero(a)
2075,30001863,Ana Maria,Cardenas,Salazar,F,939564224,ana.cardenas374@gmail.com,Empleado publico
2076,42417476,Estefany Camila,Mendoza,Sanchez,F,945749546,estefany.mendoza605@gmail.com,Enfermero tecnico
2077,37686179,Walter Gonzalo,Castillo,Aquino,M,953209784,walter.castillo226@gmail.com,Empleado publico
2078,37772590,Kiara Pilar,Pacheco,Yataco,F,927158396,kiara.pacheco941@gmail.com,Docente
2079,50489132,Julio Gabriel,Gutierrez,Romero,M,964512762,julio.gutierrez854@gmail.com,Mecanico
2080,68849085,Rosa Xiomara,Condori,Quispe,F,928389149,rosa.condori203@gmail.com,Docente
2081,37507328,Lucia Katherine,Lazo,Bravo,F,962048304,lucia.lazo33@gmail.com,Administrador(a)
2082,14091658,Diana Abigail,Cornejo,Zavala,F,908707268,diana.cornejo538@gmail.com,Empresario(a)
2083,52938852,Joaquin Mateo,Yupanqui,Diaz,M,934074776,joaquin.yupanqui593@gmail.com,Enfermero tecnico
2084,52750731,Xiomara Nicole,Vasquez,Cabanillas,F,962983071,xiomara.vasquez48@gmail.com,Empleado publico
2085,43422164,Mia Nayeli,Vilca,Medina,F,943980112,mia.vilca747@gmail.com,Policia
2086,25850549,Carmen Karen,Soto,Pacheco,F,917199042,carmen.soto787@gmail.com,Tecnico electricista
2087,19573399,Renata Flor,Delgado,Ibarra,F,944388424,renata.delgado736@gmail.com,Independiente
2088,41264274,Paula Danna,Salazar,Mamani,F,997190681,paula.salazar172@gmail.com,Vendedor(a)
2089,55441521,Jhon Elmer,Cabanillas,Espinoza,M,954989882,jhon.cabanillas222@gmail.com,Empleado publico
2090,71496549,Sebastian Fabricio,Cruz,Paucar,M,942567533,sebastian.cruz965@gmail.com,Mecanico
2091,30428819,Edgar Leonardo,Alvarez,Cabanillas,M,960799942,edgar.alvarez108@gmail.com,Independiente
2092,31469199,Ian Martin,Delgado,Alvarez,M,985358376,ian.delgado282@gmail.com,Vendedor(a)
2093,45501411,Mateo Alexis,Aguilar,Alarcon,M,925776285,mateo.aguilar285@gmail.com,Obrero de construccion
2094,72404721,Nicolas Carlos,Cruz,Alarcon,M,952724509,nicolas.cruz781@gmail.com,Contador(a)
2095,41749310,Diana Sofia,Gonzales,Chavez,F,985260876,diana.gonzales176@gmail.com,Independiente
2096,30177207,Melissa Rosa,Machaca,Palacios,F,971840418,melissa.machaca950@gmail.com,Comerciante ambulante
2097,16228619,Adrian Rodrigo,Ibarra,Leon,M,946019398,adrian.ibarra754@gmail.com,Cocinero(a)
2098,11591384,Ximena Elena,Paredes,Ramos,F,962864751,ximena.paredes299@gmail.com,Tecnico electricista
2099,39372399,Diego Adrian,Rimac,Bravo,M,932961897,diego.rimac486@gmail.com,Contador(a)
2100,59273260,Paula Gabriela,Garcia,Paredes,F,921051337,paula.garcia406@gmail.com,Tecnico electricista
2101,65242974,Kevin Jose,Gonzales,Cabanillas,M,951275451,kevin.gonzales63@gmail.com,Ama de casa
2102,59291142,Flor Valentina,Pacheco,Nunez,F,987137601,flor.pacheco69@gmail.com,Agricultor
2103,31669082,Dylan Ivan,Bautista,Garcia,M,947269832,dylan.bautista765@gmail.com,Cocinero(a)
2104,25600925,Ana Vanessa,Ticona,Alarcon,F,902127337,ana.ticona320@gmail.com,Personal de seguridad
2105,10925058,Ivan Gustavo,Machaca,Torres,M,933984012,ivan.machaca100@gmail.com,Obrero de construccion
2106,50397644,Julia Flor,Ticona,Aquino,F,906552660,julia.ticona929@gmail.com,Docente
2107,18879267,Miguel Jhon,Villanueva,Apaza,M,999000534,miguel.villanueva563@gmail.com,Contador(a)
2108,61707146,Ruth Julia,Vega,Vilca,F,974753925,ruth.vega117@gmail.com,Comerciante
2109,52442654,Antonella Ximena,Condori,Rivera,F,952854539,antonella.condori333@gmail.com,Policia
2110,25654636,Camila Yesenia,Gonzales,Espinoza,F,922473722,camila.gonzales936@gmail.com,Administrador(a)
2111,30531299,Maria Pilar,Cutipa,Vasquez,F,905307387,maria.cutipa689@gmail.com,Agricultor
2112,15536161,Walter Jhon,Rojas,Aguilar,M,956216375,walter.rojas173@gmail.com,Obrero de construccion
2113,23636458,Gabriela Antonella,Gonzales,Quispe,F,917113023,gabriela.gonzales936@gmail.com,Vendedor(a)
2114,61531599,Yesenia Karen,Rivera,Soto,F,990112251,yesenia.rivera291@gmail.com,Agricultor
2115,29083092,Ivan Oscar,Silva,Chavez,M,962014523,ivan.silva137@gmail.com,Agricultor
2116,22754922,Carlos Juan,Salvador,Castillo,M,999723000,carlos.salvador798@gmail.com,Agricultor
2117,14829811,Nayeli Sofia,Cardenas,Espinoza,F,950466846,nayeli.cardenas343@gmail.com,Vendedor(a)
2118,58159611,Maria Pilar,Farfan,Vargas,F,986526050,maria.farfan878@gmail.com,Tecnico electricista
2119,65293163,Hugo Nicolas,Choque,Ortiz,M,925894104,hugo.choque475@gmail.com,Comerciante ambulante
2120,46341268,Antonella Valentina,Gutierrez,Cornejo,F,970292907,antonella.gutierrez471@gmail.com,Empleado publico
2121,75520182,Renzo Mateo,Ruiz,Salazar,M,960110777,renzo.ruiz489@gmail.com,Enfermero tecnico
2122,61531133,Ian Wilson,Fernandez,Huaman,M,981656835,ian.fernandez190@gmail.com,Agricultor
2123,32239037,Rodrigo Gustavo,Rimac,Ticona,M,908020277,rodrigo.rimac77@gmail.com,Contador(a)
2124,68192776,Walter Raul,Salazar,Rimac,M,991640130,walter.salazar657@gmail.com,Tecnico electricista
2125,67375502,Benjamin Joaquin,Apaza,Vasquez,M,937002683,benjamin.apaza587@gmail.com,Independiente
2126,56367345,Kiara Yesica,Torres,Salazar,F,991064985,kiara.torres447@gmail.com,Comerciante ambulante
2127,77551887,Raul Cesar,Rimac,Ortiz,M,945773509,raul.rimac821@gmail.com,Empleado publico
2128,21308920,Antonella Camila,Rodriguez,Medina,F,946270838,antonella.rodriguez508@gmail.com,Comerciante
2129,30353653,Nicolas Anthony,Nunez,Silva,M,940027693,nicolas.nunez618@gmail.com,Cocinero(a)
2130,78873452,Estefany Emily,Alvarez,Huaman,F,950237181,estefany.alvarez755@gmail.com,Empresario(a)
2131,68094842,Raul Jhon,Lazo,Leon,M,906463044,raul.lazo661@gmail.com,Comerciante ambulante
2132,68040583,Jorge Jose,Campos,Espinoza,M,908626609,jorge.campos733@gmail.com,Cocinero(a)
2133,72197063,Anthony Fernando,Gonzales,Fernandez,M,987169454,anthony.gonzales750@gmail.com,Comerciante ambulante
2134,18006620,Carlos Jhoel,Chavez,Paucar,M,962992446,carlos.chavez252@gmail.com,Empleado publico
2135,42181032,Katherine Maria,Bautista,Salvador,F,904040835,katherine.bautista379@gmail.com,Docente
2136,34565415,Rafaella Luz,Espinoza,Palacios,F,977901026,rafaella.espinoza33@gmail.com,Administrador(a)
2137,28038721,Grecia Yolanda,Delgado,Vega,F,998834475,grecia.delgado339@gmail.com,Cocinero(a)
2138,35315939,Danna Zoe,Reyes,Reyes,F,989493221,danna.reyes319@gmail.com,Administrador(a)
2139,45021332,Daniela Ariana,Ticona,Medina,F,923156646,daniela.ticona449@gmail.com,Vendedor(a)
2140,34985699,Victor Dylan,Ortiz,Romero,M,951298075,victor.ortiz312@gmail.com,Vendedor(a)
2141,56799064,Karen Yesenia,Delgado,Castillo,F,963329873,karen.delgado93@gmail.com,Empleado publico
2142,54316201,Erick Fernando,Rojas,Quispe,M,969589782,erick.rojas462@gmail.com,Empleado publico
2143,42458369,Sebastian Ian,Silva,Fernandez,M,963017917,sebastian.silva958@gmail.com,Mecanico
2144,43033593,Manuel Pedro,Chavez,Huaman,M,978308149,manuel.chavez457@gmail.com,Ama de casa
2145,18722984,Dulce Maria,Gonzales,Espinoza,F,913552786,dulce.gonzales356@gmail.com,Tecnico electricista
2146,40989633,Katherine Kiara,Choque,Paredes,F,941669676,katherine.choque532@gmail.com,Mecanico
2147,27259896,Gustavo Alberto,Zavala,Chavez,M,927489002,gustavo.zavala478@gmail.com,Administrador(a)
2148,41358910,Jhoana Yolanda,Pacheco,Diaz,F,971204208,jhoana.pacheco650@gmail.com,Vendedor(a)
2149,65946647,Wilson Victor,Vega,Ramos,M,953450659,wilson.vega332@gmail.com,Comerciante
2150,21538469,Emily Jhoana,Alarcon,Cabrera,F,942499698,emily.alarcon546@gmail.com,Comerciante
2151,14984980,Dylan Samuel,Yupanqui,Ramos,M,941046729,dylan.yupanqui798@gmail.com,Agricultor
2152,32091204,Zoe Kiara,Guzman,Alvarez,F,921191539,zoe.guzman29@gmail.com,Obrero de construccion
2153,32419869,Yesenia Elena,Yupanqui,Vasquez,F,986075991,yesenia.yupanqui191@gmail.com,Empleado publico
2154,44863123,Jhoana Daniela,Medina,Salvador,F,995993211,jhoana.medina341@gmail.com,Enfermero tecnico
2155,22944112,Oscar Pedro,Palacios,Silva,M,927603526,oscar.palacios641@gmail.com,Empresario(a)
2156,30496789,Grecia Rosa,Alarcon,Delgado,F,928636800,grecia.alarcon887@gmail.com,Docente
2157,43833331,Luz Elena,Herrera,Paredes,F,921300963,luz.herrera200@gmail.com,Tecnico electricista
2158,34052644,Oscar Samuel,Guzman,Choque,M,953604320,oscar.guzman237@gmail.com,Policia
2159,24708952,Manuel Jhoel,Mendoza,Carrillo,M,952250594,manuel.mendoza383@gmail.com,Docente
2160,60924511,Oscar Miguel,Leon,Bautista,M,926524157,oscar.leon943@gmail.com,Vendedor(a)
2161,71247741,Manuel Emilio,Huaman,Chavez,M,981331432,manuel.huaman624@gmail.com,Contador(a)
2162,36810490,Susan Daniela,Bravo,Rivera,F,918955074,susan.bravo258@gmail.com,Mecanico
2163,19876695,Raul Rodrigo,Cabanillas,Soto,M,911150883,raul.cabanillas803@gmail.com,Comerciante
2164,50875455,Katherine Isabel,Vargas,Vega,F,986419733,katherine.vargas370@gmail.com,Agricultor
2165,24806820,Alberto Benjamin,Rojas,Gutierrez,M,969957299,alberto.rojas431@gmail.com,Empleado publico
2166,56388634,Raul Benjamin,Choque,Apaza,M,921521388,raul.choque568@gmail.com,Empresario(a)
2167,24102293,Sofia Kiara,Quispe,Soto,F,935631026,sofia.quispe786@gmail.com,Mecanico
2168,73160978,Renzo Joaquin,Espinoza,Quispe,M,934528372,renzo.espinoza693@gmail.com,Agricultor
2169,61196698,Karen Ana,Quispe,Ruiz,F,930790392,karen.quispe293@gmail.com,Comerciante ambulante
2170,51140920,Yamil Diego,Yataco,Machaca,M,920917474,yamil.yataco750@gmail.com,Enfermero(a)
2171,78593565,Jose Diego,Carrillo,Vargas,M,947851069,jose.carrillo879@gmail.com,Obrero de construccion
2172,17454773,Renzo Angel,Torres,Espinoza,M,957183051,renzo.torres779@gmail.com,Policia
2173,40037415,Gabriela Ruth,Ochoa,Machaca,F,961262987,gabriela.ochoa951@gmail.com,Independiente
2174,32603684,Aaron Pedro,Rivera,Paucar,M,930483096,aaron.rivera861@gmail.com,Chofer
2175,29407939,Gabriela Xiomara,Salvador,Rimac,F,983378093,gabriela.salvador27@gmail.com,Empresario(a)
2176,33345551,Mateo Raul,Bravo,Apaza,M,940042336,mateo.bravo564@gmail.com,Empresario(a)
2177,10400166,Milagros Yesica,Rodriguez,Romero,F,951717869,milagros.rodriguez952@gmail.com,Personal de seguridad
2178,36379010,Gustavo Alexander,Vega,Ticona,M,963206940,gustavo.vega362@gmail.com,Obrero de construccion
2179,47971275,Maria Maria,Apaza,Soto,F,955249255,maria.apaza504@gmail.com,Empresario(a)
2180,61592220,Cristian Adrian,Chavez,Salvador,M,926009617,cristian.chavez791@gmail.com,Tecnico electricista
2181,59507294,Nicolas Hugo,Salazar,Ramos,M,912190624,nicolas.salazar580@gmail.com,Cocinero(a)
2182,67783944,Valentina Nayeli,Aquino,Cutipa,F,980291336,valentina.aquino678@gmail.com,Agricultor
2183,27898693,Diana Nayeli,Salvador,Ccahuana,F,973407437,diana.salvador552@gmail.com,Empleado publico
2184,10674705,Grecia Lucia,Vargas,Salvador,F,997501306,grecia.vargas148@gmail.com,Policia
2185,30660265,Patricia Susan,Gutierrez,Ochoa,F,984072015,patricia.gutierrez796@gmail.com,Empresario(a)
2186,56413963,Cristian Gonzalo,Fernandez,Yupanqui,M,967120313,cristian.fernandez138@gmail.com,Personal de seguridad
2187,57025521,Lucia Flor,Cabrera,Farfan,F,968290429,lucia.cabrera542@gmail.com,Empleado publico
2188,13303814,Luana Isabel,Pacheco,Paredes,F,923706117,luana.pacheco712@gmail.com,Vendedor(a)
2189,58827703,Isabel Mia,Herrera,Alvarez,F,914580767,isabel.herrera801@gmail.com,Docente
2190,33075635,Oscar Edgar,Nunez,Rodriguez,M,983434509,oscar.nunez959@gmail.com,Chofer
2191,38170691,Dulce Britany,Ramos,Paucar,F,923190080,dulce.ramos681@gmail.com,Enfermero tecnico
2192,33522601,Maria Rafaella,Rodriguez,Carrillo,F,944885172,maria.rodriguez999@gmail.com,Vendedor(a)
2193,62942750,Victor Carlos,Ruiz,Alvarez,M,913178861,victor.ruiz764@gmail.com,Obrero de construccion
2194,71175208,Jorge Hugo,Flores,Soto,M,929081079,jorge.flores308@gmail.com,Comerciante ambulante
2195,57214701,Wilson Gonzalo,Espinoza,Huaraca,M,959734021,wilson.espinoza283@gmail.com,Independiente
2196,74897259,Carlos Franco,Guzman,Huaraca,M,937902575,carlos.guzman984@gmail.com,Enfermero tecnico
2197,27351192,Jhoel Aaron,Campos,Ruiz,M,909330754,jhoel.campos444@gmail.com,Obrero de construccion
2198,33805064,Rosa Nayeli,Mendoza,Chavez,F,919550182,rosa.mendoza540@gmail.com,Contador(a)
2199,10382573,Ricardo Jhon,Paredes,Espinoza,M,992792961,ricardo.paredes196@gmail.com,Comerciante ambulante
2200,46936607,Ruth Ruth,Leon,Guzman,F,904439654,ruth.leon327@gmail.com,Independiente
2201,52647843,Danna Flor,Diaz,Torres,F,934639037,danna.diaz308@gmail.com,Obrero de construccion
2202,76459722,Emily Emily,Rivera,Apaza,F,926480230,emily.rivera58@gmail.com,Agricultor
2203,52008462,Leonardo Gustavo,Salvador,Diaz,M,983863300,leonardo.salvador819@gmail.com,Enfermero(a)
2204,79137844,Jhoel Carlos,Huaraca,Cruz,M,995899091,jhoel.huaraca463@gmail.com,Enfermero(a)
2205,18783144,Paula Teresa,Espinoza,Quispe,F,970472814,paula.espinoza878@gmail.com,Agricultor
2206,75477743,Fernando Wilson,Cabrera,Chavez,M,957667603,fernando.cabrera598@gmail.com,Personal de seguridad
2207,66858299,Julia Ariana,Bautista,Ibarra,F,975785688,julia.bautista545@gmail.com,Independiente
2208,24433600,Victor Gabriel,Medina,Vilca,M,958035617,victor.medina22@gmail.com,Agricultor
2209,55169918,Gustavo Thiago,Gonzales,Condori,M,967172098,gustavo.gonzales253@gmail.com,Chofer
2210,79428408,Teresa Nayeli,Pacheco,Ccahuana,F,965885930,teresa.pacheco749@gmail.com,Empleado publico
2211,24961146,Dulce Zoe,Farfan,Diaz,F,922760418,dulce.farfan482@gmail.com,Obrero de construccion
2212,71875019,Manuel Raul,Cutipa,Villanueva,M,987628585,manuel.cutipa708@gmail.com,Policia
2213,37724528,Maria Yolanda,Soto,Chavez,F,975261765,maria.soto791@gmail.com,Comerciante ambulante
2214,64190141,Camila Susan,Ibarra,Espinoza,F,932672748,camila.ibarra345@gmail.com,Cocinero(a)
2215,19991254,Miguel Benjamin,Marin,Bravo,M,968878379,miguel.marin876@gmail.com,Contador(a)
2216,60948206,Yesica Patricia,Apaza,Huaraca,F,979502542,yesica.apaza643@gmail.com,Enfermero tecnico
2217,61718604,Luis Gonzalo,Vilca,Bautista,M,973455317,luis.vilca487@gmail.com,Enfermero tecnico
2218,38390304,Ricardo Jhon,Medina,Sanchez,M,957039406,ricardo.medina677@gmail.com,Administrador(a)
2219,41910550,Adrian Oscar,Torres,Ticona,M,981225666,adrian.torres863@gmail.com,Independiente
2220,42847154,Vanessa Fiorella,Guzman,Cabanillas,F,996312263,vanessa.guzman653@gmail.com,Contador(a)
2221,60258289,Victor Carlos,Delgado,Ochoa,M,950865192,victor.delgado14@gmail.com,Empresario(a)
2222,48341658,Dylan Kevin,Silva,Reyes,M,960363548,dylan.silva591@gmail.com,Enfermero(a)
2223,24199609,Abigail Isabel,Pacheco,Gonzales,F,987887004,abigail.pacheco961@gmail.com,Mecanico
2224,41763033,Alessandra Fiorella,Carrillo,Apaza,F,908077810,alessandra.carrillo966@gmail.com,Comerciante ambulante
2225,13305285,Ian Ivan,Romero,Romero,M,991032656,ian.romero824@gmail.com,Comerciante
2226,69712202,Maria Ana,Yataco,Mendoza,F,939666856,maria.yataco4@gmail.com,Chofer
2227,47367305,Abigail Nicole,Aquino,Carrillo,F,975306031,abigail.aquino301@gmail.com,Comerciante
2228,35819959,Sebastian Juan,Pacheco,Apaza,M,985692504,sebastian.pacheco472@gmail.com,Personal de seguridad
2229,49681579,Yesica Maria,Gonzales,Gutierrez,F,934407494,yesica.gonzales107@gmail.com,Tecnico electricista
2230,52590631,Alexis Luis,Leon,Romero,M,941539811,alexis.leon756@gmail.com,Comerciante
2231,63461390,Dulce Rafaella,Aguilar,Paucar,F,921300693,dulce.aguilar943@gmail.com,Mecanico
2232,44279136,Britany Susan,Romero,Soto,F,968409139,britany.romero563@gmail.com,Agricultor
2233,22545843,Zoe Alessandra,Bravo,Gonzales,F,980849325,zoe.bravo569@gmail.com,Independiente
2234,26492833,Antonella Yolanda,Ccahuana,Ibarra,F,926041910,antonella.ccahuana627@gmail.com,Enfermero(a)
2235,76759168,Emilio Samuel,Salazar,Rojas,M,938859712,emilio.salazar484@gmail.com,Independiente
