id,dni,nombres,apellido_paterno,apellido_materno,sexo,fecha_nacimiento,nivel,grado,seccion,turno,id_seccion,id_padre,parentesco
2673,47962497,Anthony Diego,Cornejo,Zavala,M,2014-01-21,Secundaria,2,H,Tarde,86,2994,Padre
2674,76214640,Bryan Gustavo,Delgado,Alvarez,M,2014-02-08,Secundaria,2,H,Tarde,86,840,Madre
2675,78519133,Ian Carlos,Cruz,Ccahuana,M,2014-01-15,Secundaria,2,H,Tarde,86,445,Madre
2676,15393571,Teresa Milagros,Vega,Quispe,F,2014-08-26,Secundaria,2,H,Tarde,86,688,Madre
2677,13181473,Aaron Edgar,Medina,Yataco,M,2014-09-06,Secundaria,2,H,Tarde,86,1677,Madre
2678,12037788,Daniela Kiara,Cutipa,Lazo,F,2014-11-06,Secundaria,2,H,Tarde,86,409,Madre
2679,46037353,Flor Jhoana,Farfan,Carrillo,F,2014-04-11,Secundaria,2,H,Tarde,86,1841,Padre
2680,62813289,Antonella Maria,Apaza,Delgado,F,2014-12-08,Secundaria,2,H,Tarde,86,1862,Padre
2681,48215450,Erick Ivan,Flores,Leon,M,2014-03-11,Secundaria,2,H,Tarde,86,2666,Madre
2682,50678772,Daniela Melissa,Garcia,Rojas,F,2014-12-16,Secundaria,2,H,Tarde,86,495,Madre
2683,31333156,Samuel Diego,Yupanqui,Alvarez,M,2014-02-04,Secundaria,2,H,Tarde,86,1602,Madre
2684,24733731,Luis Diego,Yataco,Alarcon,M,2014-10-19,Secundaria,2,H,Tarde,86,2754,Madre
2685,71104252,Manuel Anthony,Garcia,Marin,M,2014-02-08,Secundaria,2,H,Tarde,86,542,Padre
2686,11402931,Pedro Raul,Gonzales,Rimac,M,2014-09-05,Secundaria,2,H,Tarde,86,2890,Padre
2687,74330028,Antonella Jhoana,Cardenas,Ortiz,F,2014-03-11,Secundaria,2,H,Tarde,86,2829,Padre
2688,60845216,Diego Julio,Mendoza,Ochoa,M,2014-11-06,Secundaria,2,H,Tarde,86,2899,Madre
2689,15429944,Zoe Jhoana,Salazar,Alvarez,F,2014-03-20,Secundaria,2,H,Tarde,86,2290,Padre
2690,68690907,Jhoana Alessandra,Rimac,Paucar,F,2014-06-04,Secundaria,2,H,Tarde,86,1502,Padre
2691,29255119,Yesenia Rosa,Soto,Espinoza,F,2014-04-23,Secundaria,2,H,Tarde,86,1380,Padre
2692,69722775,Elmer Carlos,Chavez,Romero,M,2014-04-05,Secundaria,2,H,Tarde,86,2036,Madre
2693,30154072,Fiorella Alexandra,Huaman,Farfan,F,2014-07-03,Secundaria,2,H,Tarde,86,624,Madre
2694,72455432,Erick Bryan,Medina,Ramos,M,2014-08-09,Secundaria,2,H,Tarde,86,366,Padre
2695,67073801,Britany Yesica,Ccahuana,Fernandez,F,2014-02-24,Secundaria,2,H,Tarde,86,2939,Madre
2696,69976424,Alexandra Ariana,Palacios,Vega,F,2014-08-19,Secundaria,2,H,Tarde,86,1744,Madre
2697,39429967,Fabricio Emilio,Cruz,Aguilar,M,2014-02-06,Secundaria,2,H,Tarde,86,3198,Padre
2698,17182685,Fabricio Sebastian,Rimac,Ochoa,M,2014-07-16,Secundaria,2,H,Tarde,86,1959,Madre
2699,58028916,Rodrigo Raul,Palacios,Alvarez,M,2014-07-04,Secundaria,2,H,Tarde,86,1297,Padre
2700,41785239,Andres Cesar,Torres,Sanchez,M,2014-11-19,Secundaria,2,H,Tarde,86,1920,Padre
2701,17065976,Cristian Emilio,Campos,Cabanillas,M,2014-04-04,Secundaria,2,H,Tarde,86,1742,Padre
2702,18180014,Ruth Nicole,Romero,Nunez,F,2014-01-10,Secundaria,2,H,Tarde,86,290,Madre
2703,15432832,Jhoana Ariana,Vega,Reyes,F,2014-01-02,Secundaria,2,H,Tarde,86,1985,Madre
2704,78782269,Piero Franco,Campos,Cornejo,M,2014-06-16,Secundaria,2,H,Tarde,86,1426,Padre
2705,19716206,Jorge Ian,Silva,Vega,M,2014-10-31,Secundaria,2,H,Tarde,86,891,Padre
2706,24263679,Joaquin Kevin,Condori,Leon,M,2014-12-18,Secundaria,2,H,Tarde,86,1517,Padre
2707,28117892,Yolanda Carmen,Herrera,Machaca,F,2014-08-12,Secundaria,2,I,Tarde,87,737,Padre
2708,52554282,Danna Grecia,Carrillo,Quispe,F,2014-11-18,Secundaria,2,I,Tarde,87,572,Padre
2709,22184470,Gustavo Alexis,Gutierrez,Diaz,M,2014-11-30,Secundaria,2,I,Tarde,87,323,Madre
2710,57100397,Lucia Grecia,Quispe,Espinoza,F,2014-03-19,Secundaria,2,I,Tarde,87,1290,Madre
2711,77892829,Alberto Alberto,Cabrera,Gonzales,M,2014-10-12,Secundaria,2,I,Tarde,87,1070,Padre
2712,12153571,Bryan Oscar,Garcia,Rivera,M,2014-07-31,Secundaria,2,I,Tarde,87,1382,Padre
2713,78951401,Alexis Cristian,Pacheco,Fernandez,M,2014-11-15,Secundaria,2,I,Tarde,87,261,Padre
2714,33357988,Alexander Aaron,Paucar,Farfan,M,2014-12-21,Secundaria,2,I,Tarde,87,2259,Madre
2715,75983947,Flor Grecia,Vasquez,Alarcon,F,2014-10-16,Secundaria,2,I,Tarde,87,2752,Padre
2716,11012356,Brenda Karen,Zavala,Pacheco,F,2014-03-05,Secundaria,2,I,Tarde,87,2137,Madre
2717,46664718,Kevin Nicolas,Castillo,Soto,M,2014-08-09,Secundaria,2,I,Tarde,87,1467,Padre
2718,76224976,Julia Rosa,Rodriguez,Farfan,F,2014-07-23,Secundaria,2,I,Tarde,87,1255,Madre
2719,45340575,Anthony Joaquin,Ibarra,Yataco,M,2014-09-12,Secundaria,2,I,Tarde,87,924,Padre
2720,48981687,Melissa Mia,Huaman,Mendoza,F,2014-09-07,Secundaria,2,I,Tarde,87,2473,Madre
2721,26647540,Aaron Sebastian,Castillo,Rojas,M,2014-04-05,Secundaria,2,I,Tarde,87,3036,Padre
2722,19934917,Patricia Gabriela,Alarcon,Herrera,F,2014-08-06,Secundaria,2,I,Tarde,87,592,Padre
2723,71021448,Victor Cesar,Gutierrez,Yupanqui,M,2014-03-03,Secundaria,2,I,Tarde,87,2547,Padre
2724,63444108,Nicole Elena,Machaca,Ibarra,F,2014-09-24,Secundaria,2,I,Tarde,87,2236,Madre
2725,46999831,Sofia Patricia,Rojas,Apaza,F,2014-12-04,Secundaria,2,I,Tarde,87,2800,Madre
2726,74398608,Ivan Victor,Torres,Delgado,M,2014-05-10,Secundaria,2,I,Tarde,87,2792,Madre
2727,23063317,Victor Ivan,Pacheco,Marin,M,2014-06-09,Secundaria,2,I,Tarde,87,851,Padre
2728,28095407,Nayeli Yesenia,Paredes,Mamani,F,2014-04-30,Secundaria,2,I,Tarde,87,824,Padre
2729,69506336,Emilio Oscar,Bravo,Yataco,M,2014-07-06,Secundaria,2,I,Tarde,87,485,Padre
2730,50605510,Carmen Kiara,Lazo,Yataco,F,2014-07-26,Secundaria,2,I,Tarde,87,1243,Madre
2731,21695326,Pedro Pedro,Bravo,Delgado,M,2014-04-06,Secundaria,2,I,Tarde,87,386,Madre
2732,66936410,Ivan Thiago,Yupanqui,Espinoza,M,2014-07-24,Secundaria,2,I,Tarde,87,1039,Madre
2733,20298336,Ariana Julia,Romero,Flores,F,2014-07-29,Secundaria,2,I,Tarde,87,1231,Padre
2734,64542075,Carmen Jhoana,Rimac,Espinoza,F,2014-09-18,Secundaria,2,I,Tarde,87,2465,Padre
2735,79470813,Franco Benjamin,Fernandez,Espinoza,M,2014-02-05,Secundaria,2,I,Tarde,87,1684,Padre
2736,72369558,Cesar Fabricio,Campos,Mendoza,M,2014-03-19,Secundaria,2,I,Tarde,87,1798,Padre
2737,11548260,Ximena Katty,Guzman,Pacheco,F,2014-12-17,Secundaria,2,I,Tarde,87,1927,Padre
2738,37892722,Jhon Cristian,Mendoza,Rimac,M,2014-11-09,Secundaria,2,I,Tarde,87,1732,Madre
2739,49581153,Wilson Miguel,Ticona,Espinoza,M,2014-05-11,Secundaria,2,I,Tarde,87,551,Madre
2740,19797167,Sebastian Jhon,Ibarra,Villanueva,M,2014-08-07,Secundaria,2,I,Tarde,87,1385,Padre
2741,75212626,Xiomara Valentina,Delgado,Alarcon,F,2014-01-11,Secundaria,2,I,Tarde,87,2265,Madre
2742,42240170,Rafaella Isabel,Flores,Palacios,F,2014-08-10,Secundaria,2,J,Tarde,88,2511,Madre
2743,76915536,Bryan Luis,Salazar,Espinoza,M,2014-04-03,Secundaria,2,J,Tarde,88,2510,Madre
2744,70690099,Mateo Cesar,Vasquez,Herrera,M,2014-03-14,Secundaria,2,J,Tarde,88,2212,Padre
2745,63824056,Cristian Julio,Leon,Rojas,M,2014-04-11,Secundaria,2,J,Tarde,88,1150,Madre
2746,70088950,Emilio Thiago,Sanchez,Garcia,M,2014-12-08,Secundaria,2,J,Tarde,88,924,Padre
2747,24378907,Benjamin Jorge,Gutierrez,Paucar,M,2014-03-08,Secundaria,2,J,Tarde,88,751,Padre
2748,40814337,Ana Grecia,Guzman,Condori,F,2014-05-22,Secundaria,2,J,Tarde,88,1291,Padre
2749,61435355,Melissa Maria,Choque,Espinoza,F,2014-01-08,Secundaria,2,J,Tarde,88,530,Madre
2750,38342270,Karen Jhoana,Vasquez,Cabrera,F,2014-05-13,Secundaria,2,J,Tarde,88,830,Madre
2751,17493689,Milagros Yolanda,Apaza,Bautista,F,2014-03-31,Secundaria,2,J,Tarde,88,282,Madre
2752,58515573,Cesar Samuel,Gonzales,Herrera,M,2014-04-24,Secundaria,2,J,Tarde,88,1557,Madre
2753,22217651,Brenda Camila,Apaza,Ochoa,F,2014-08-18,Secundaria,2,J,Tarde,88,2053,Madre
2754,66463220,Julia Ashley,Zavala,Ramos,F,2014-04-21,Secundaria,2,J,Tarde,88,1980,Madre
2755,49819094,Luana Carmen,Gutierrez,Zavala,F,2014-02-07,Secundaria,2,J,Tarde,88,3052,Padre
2756,36176425,Ariana Flor,Yupanqui,Ochoa,F,2014-04-28,Secundaria,2,J,Tarde,88,3148,Padre
2757,34306860,Mia Zoe,Campos,Paredes,F,2014-09-03,Secundaria,2,J,Tarde,88,114,Padre
2758,46343892,Luz Sofia,Gutierrez,Vargas,F,2014-09-08,Secundaria,2,J,Tarde,88,1932,Padre
2759,27919553,Susan Britany,Sanchez,Rojas,F,2014-11-02,Secundaria,2,J,Tarde,88,2923,Madre
2760,36094902,Carlos Wilson,Alarcon,Rodriguez,M,2014-12-30,Secundaria,2,J,Tarde,88,2020,Padre
2761,73584652,Pilar Nayeli,Cabrera,Rimac,F,2014-10-06,Secundaria,2,J,Tarde,88,1914,Padre
2762,76243235,Britany Teresa,Cardenas,Cornejo,F,2014-08-02,Secundaria,2,J,Tarde,88,3028,Madre
2763,18167542,Mia Milagros,Alvarez,Gonzales,F,2014-02-27,Secundaria,2,J,Tarde,88,998,Madre
2764,71178657,Juan Anthony,Carrillo,Marin,M,2014-12-19,Secundaria,2,J,Tarde,88,2593,Madre
2765,65757495,Manuel Martin,Aguilar,Herrera,M,2014-12-30,Secundaria,2,J,Tarde,88,3133,Madre
2766,41761566,Alexis Jose,Medina,Bravo,M,2014-09-30,Secundaria,2,J,Tarde,88,1885,Madre
2767,49190222,Dulce Katty,Carrillo,Leon,F,2014-11-18,Secundaria,2,J,Tarde,88,2646,Padre
2768,73212042,Vanessa Katherine,Ochoa,Salvador,F,2014-05-21,Secundaria,2,J,Tarde,88,2461,Madre
2769,53127612,Abigail Patricia,Carrillo,Sanchez,F,2014-05-16,Secundaria,2,J,Tarde,88,1367,Padre
2770,10083088,Sebastian Miguel,Yupanqui,Ticona,M,2014-12-08,Secundaria,2,J,Tarde,88,2498,Padre
2771,34796853,Gustavo Emilio,Paredes,Mamani,M,2014-10-27,Secundaria,2,J,Tarde,88,923,Madre
2772,72146589,Aaron Thiago,Yupanqui,Rivera,M,2014-06-01,Secundaria,2,J,Tarde,88,2589,Padre
2773,70314056,Alexandra Yesenia,Cardenas,Pacheco,F,2014-05-03,Secundaria,2,J,Tarde,88,259,Padre
2774,33619059,Thiago Martin,Fernandez,Vasquez,M,2014-12-30,Secundaria,2,J,Tarde,88,792,Madre
2775,74445822,Alberto Hugo,Bravo,Diaz,M,2014-04-20,Secundaria,2,J,Tarde,88,1981,Padre
2776,73830372,Fabricio Erick,Cutipa,Paredes,M,2014-03-22,Secundaria,2,J,Tarde,88,22,Madre
2777,37233257,Juan Miguel,Pacheco,Herrera,M,2014-01-11,Secundaria,2,J,Tarde,88,2225,Padre
2778,69671828,Andres Mateo,Bravo,Bravo,M,2014-11-10,Secundaria,2,J,Tarde,88,2717,Madre
2779,49943843,Diego Jorge,Campos,Campos,M,2014-08-12,Secundaria,2,K,Tarde,89,2542,Madre
2780,72806135,Elena Patricia,Paucar,Yupanqui,F,2014-03-27,Secundaria,2,K,Tarde,89,3043,Madre
2781,44464032,Lucia Britany,Ruiz,Gonzales,F,2014-08-12,Secundaria,2,K,Tarde,89,588,Madre
2782,57434896,Renata Estefany,Nunez,Condori,F,2014-07-03,Secundaria,2,K,Tarde,89,2153,Madre
2783,74242712,Piero Andres,Rodriguez,Ochoa,M,2014-09-15,Secundaria,2,K,Tarde,89,3163,Padre
2784,71382809,Melissa Patricia,Delgado,Herrera,F,2014-07-01,Secundaria,2,K,Tarde,89,2755,Madre
2785,77857570,Cristian Anthony,Rimac,Huaraca,M,2014-06-10,Secundaria,2,K,Tarde,89,1663,Padre
2786,25650445,Flor Carmen,Villanueva,Aquino,F,2014-12-17,Secundaria,2,K,Tarde,89,1048,Madre
2787,32831276,Victor Angel,Medina,Romero,M,2014-10-01,Secundaria,2,K,Tarde,89,2810,Madre
2788,19164923,Alessandra Jhoana,Choque,Mendoza,F,2014-10-14,Secundaria,2,K,Tarde,89,3086,Padre
2789,79781840,Karen Alexandra,Chavez,Alvarez,F,2014-12-06,Secundaria,2,K,Tarde,89,156,Madre
2790,54852004,Cesar Cristian,Castillo,Diaz,M,2014-07-21,Secundaria,2,K,Tarde,89,3023,Madre
2791,56768915,Carmen Yesenia,Cornejo,Vasquez,F,2014-06-08,Secundaria,2,K,Tarde,89,3053,Madre
2792,43320013,Ian Aaron,Aquino,Mendoza,M,2014-06-29,Secundaria,2,K,Tarde,89,248,Padre
2793,45572951,Renzo Edgar,Herrera,Condori,M,2014-03-06,Secundaria,2,K,Tarde,89,2177,Madre
2794,50434221,Dulce Milagros,Cardenas,Quispe,F,2014-10-30,Secundaria,2,K,Tarde,89,2116,Padre
2795,46715658,Sofia Julia,Pacheco,Bravo,F,2014-01-20,Secundaria,2,K,Tarde,89,1573,Madre
2796,21849239,Luis Ivan,Ruiz,Mendoza,M,2014-03-04,Secundaria,2,K,Tarde,89,783,Madre
2797,70436478,Teresa Rosa,Pacheco,Fernandez,F,2014-07-04,Secundaria,2,K,Tarde,89,2209,Padre
2798,27768728,Benjamin Wilson,Pacheco,Gonzales,M,2014-11-23,Secundaria,2,K,Tarde,89,2423,Padre
2799,63331154,Raul Andres,Rojas,Mamani,M,2014-04-22,Secundaria,2,K,Tarde,89,1667,Padre
2800,63294314,Pedro Aaron,Vargas,Reyes,M,2014-12-03,Secundaria,2,K,Tarde,89,1394,Madre
2801,38395095,Alexandra Grecia,Paredes,Castillo,F,2014-12-02,Secundaria,2,K,Tarde,89,377,Madre
2802,63554036,Jhon Ricardo,Yupanqui,Marin,M,2014-12-25,Secundaria,2,K,Tarde,89,960,Madre
2803,12960342,Samuel Ricardo,Soto,Soto,M,2014-08-24,Secundaria,2,K,Tarde,89,534,Madre
2804,36953636,Yamil Jose,Quispe,Vasquez,M,2014-11-07,Secundaria,2,K,Tarde,89,3022,Madre
2805,61823249,Teresa Diana,Ortiz,Rimac,F,2014-12-04,Secundaria,2,K,Tarde,89,2277,Padre
2806,47226573,Alexander Anthony,Ccahuana,Condori,M,2014-05-16,Secundaria,2,K,Tarde,89,1315,Madre
2807,28175347,Katty Ruth,Reyes,Nunez,F,2014-01-15,Secundaria,2,L,Tarde,90,64,Padre
2808,20484945,Maria Alexandra,Rivera,Apaza,F,2014-12-10,Secundaria,2,L,Tarde,90,56,Padre
2809,31210733,Wilson Pedro,Huaraca,Cruz,M,2014-04-25,Secundaria,2,L,Tarde,90,2095,Madre
2810,49403856,Estefany Luana,Ochoa,Rivera,F,2014-09-18,Secundaria,2,L,Tarde,90,1399,Padre
2811,33987856,Samuel Ivan,Rimac,Farfan,M,2014-12-31,Secundaria,2,L,Tarde,90,2987,Madre
2812,42166278,Renzo Cesar,Ramos,Paucar,M,2014-06-25,Secundaria,2,L,Tarde,90,2372,Padre
2813,44747076,Patricia Pilar,Carrillo,Rojas,F,2014-02-10,Secundaria,2,L,Tarde,90,679,Madre
2814,50481893,Danna Katty,Espinoza,Cardenas,F,2014-02-21,Secundaria,2,L,Tarde,90,1242,Padre
2815,51490917,Pilar Milagros,Herrera,Yataco,F,2014-09-24,Secundaria,2,L,Tarde,90,665,Padre
2816,79645564,Julio Carlos,Machaca,Aquino,M,2014-03-16,Secundaria,2,L,Tarde,90,627,Madre
2817,46907990,Elena Abigail,Vilca,Paredes,F,2014-09-12,Secundaria,2,L,Tarde,90,2261,Padre
2818,49078925,Vanessa Luana,Rojas,Huaraca,F,2014-07-15,Secundaria,2,L,Tarde,90,1706,Padre
2819,47298448,Dylan Walter,Lazo,Cardenas,M,2014-06-21,Secundaria,2,L,Tarde,90,787,Padre
2820,49244463,Flor Luz,Ticona,Ortiz,F,2014-11-09,Secundaria,2,L,Tarde,90,2234,Madre
2821,47762792,Aaron Juan,Yupanqui,Medina,M,2014-06-18,Secundaria,2,L,Tarde,90,2239,Madre
2822,76631025,Jose Aaron,Choque,Villanueva,M,2014-12-01,Secundaria,2,L,Tarde,90,1849,Padre
2823,41016303,Walter Piero,Rimac,Vargas,M,2014-12-04,Secundaria,2,L,Tarde,90,2538,Padre
2824,76357901,Sebastian Renzo,Nunez,Rojas,M,2014-04-22,Secundaria,2,L,Tarde,90,1328,Padre
2825,48672551,Ricardo Gustavo,Cabanillas,Vargas,M,2014-01-27,Secundaria,2,L,Tarde,90,2892,Madre
2826,54738703,Fabricio Nicolas,Nunez,Torres,M,2014-03-21,Secundaria,2,L,Tarde,90,850,Padre
2827,67953157,Ruth Diana,Cabrera,Carrillo,F,2014-11-01,Secundaria,2,L,Tarde,90,2853,Padre
2828,15455111,Zoe Flor,Yupanqui,Huaman,F,2014-01-06,Secundaria,2,L,Tarde,90,2885,Madre
2829,79019357,Samuel Cristian,Ortiz,Guzman,M,2014-07-31,Secundaria,2,L,Tarde,90,2173,Madre
2830,74911763,Yesica Alexandra,Choque,Cabanillas,F,2014-08-16,Secundaria,2,L,Tarde,90,239,Padre
2831,54340111,Ian Piero,Chavez,Choque,M,2014-08-02,Secundaria,2,L,Tarde,90,1959,Madre
2832,26083319,Luis Alexis,Alarcon,Zavala,M,2014-08-07,Secundaria,2,L,Tarde,90,1449,Padre
2833,17210927,Walter Martin,Ibarra,Espinoza,M,2014-11-18,Secundaria,2,L,Tarde,90,1401,Padre
2834,67756852,Manuel Ivan,Herrera,Yataco,M,2014-10-24,Secundaria,2,L,Tarde,90,2391,Padre
2835,25451176,Flor Xiomara,Castillo,Cabanillas,F,2014-05-17,Secundaria,2,L,Tarde,90,86,Padre
2836,14120801,Sofia Mia,Cornejo,Aquino,F,2014-12-30,Secundaria,2,L,Tarde,90,1159,Padre
2837,15825868,Valentina Antonella,Yataco,Bautista,F,2014-05-28,Secundaria,2,L,Tarde,90,643,Madre
2838,70301124,Nicole Karen,Diaz,Palacios,F,2014-02-23,Secundaria,2,L,Tarde,90,2659,Padre
2839,16245741,Brenda Ashley,Rimac,Torres,F,2014-01-10,Secundaria,2,L,Tarde,90,276,Madre
2840,11776450,Isabel Fiorella,Bravo,Aquino,F,2014-07-12,Secundaria,2,L,Tarde,90,2521,Madre
2841,54290031,Nicolas Jose,Lazo,Vasquez,M,2014-10-14,Secundaria,2,L,Tarde,90,438,Padre
2842,76696375,Brenda Milagros,Cruz,Delgado,F,2014-12-28,Secundaria,2,L,Tarde,90,2757,Padre
2843,34103610,Erick Gustavo,Torres,Zavala,M,2014-06-29,Secundaria,2,L,Tarde,90,399,Madre
2844,22366471,Piero Juan,Leon,Guzman,M,2014-05-02,Secundaria,2,M,Tarde,91,358,Madre
2845,43117459,Mateo Andres,Villanueva,Huaraca,M,2014-11-13,Secundaria,2,M,Tarde,91,2827,Padre
2846,67859442,Mateo Nicolas,Campos,Ibarra,M,2014-03-21,Secundaria,2,M,Tarde,91,2360,Madre
2847,21961295,Susan Carmen,Gonzales,Cabrera,F,2014-01-31,Secundaria,2,M,Tarde,91,2937,Padre
2848,51490943,Lucia Xiomara,Pacheco,Vilca,F,2014-04-06,Secundaria,2,M,Tarde,91,933,Madre
2849,74154447,Fiorella Alessandra,Machaca,Espinoza,F,2014-04-27,Secundaria,2,M,Tarde,91,2124,Padre
2850,21074266,Angel Alberto,Castillo,Soto,M,2014-04-23,Secundaria,2,M,Tarde,91,356,Padre
2851,71877624,Alexis Jose,Villanueva,Ccahuana,M,2014-04-14,Secundaria,2,M,Tarde,91,3040,Madre
2852,20776340,Katherine Ashley,Rojas,Torres,F,2014-05-23,Secundaria,2,M,Tarde,91,41,Madre
2853,12637205,Rosa Renata,Marin,Cutipa,F,2014-06-26,Secundaria,2,M,Tarde,91,439,Madre
2854,39920155,Martin Ian,Castillo,Vasquez,M,2014-05-29,Secundaria,2,M,Tarde,91,1605,Padre
2855,60519002,Anthony Thiago,Yupanqui,Cutipa,M,2014-10-04,Secundaria,2,M,Tarde,91,370,Madre
2856,45498835,Rafaella Milagros,Condori,Herrera,F,2014-08-22,Secundaria,2,M,Tarde,91,2629,Madre
2857,41586371,Lucia Katherine,Gonzales,Machaca,F,2014-07-02,Secundaria,2,M,Tarde,91,2174,Padre
2858,78457466,Yesenia Flor,Yataco,Cabrera,F,2014-01-28,Secundaria,2,M,Tarde,91,2401,Madre
2859,54553803,Thiago Wilson,Pacheco,Gutierrez,M,2014-09-23,Secundaria,2,M,Tarde,91,1556,Madre
2860,14401399,Flor Alessandra,Bravo,Vilca,F,2014-10-05,Secundaria,2,M,Tarde,91,1151,Padre
2861,32844139,Bryan Cristian,Mamani,Huaman,M,2014-05-14,Secundaria,2,M,Tarde,91,3157,Padre
2862,13435378,Leonardo Oscar,Delgado,Salazar,M,2014-11-25,Secundaria,2,M,Tarde,91,3007,Madre
2863,14617960,Mia Antonella,Cabanillas,Ibarra,F,2014-05-25,Secundaria,2,M,Tarde,91,997,Padre
2864,75592288,Joaquin Ricardo,Ruiz,Sanchez,M,2014-08-18,Secundaria,2,M,Tarde,91,2201,Madre
2865,35002034,Jhon Emilio,Diaz,Villanueva,M,2014-11-14,Secundaria,2,M,Tarde,91,109,Madre
2866,48471509,Renata Elena,Sanchez,Ortiz,F,2014-01-05,Secundaria,2,M,Tarde,91,2235,Padre
2867,71585360,Renata Diana,Fernandez,Mendoza,F,2014-10-13,Secundaria,2,M,Tarde,91,3063,Madre
2868,41528118,Juan Cristian,Rojas,Machaca,M,2014-07-01,Secundaria,2,M,Tarde,91,1219,Madre
2869,42321319,Dulce Antonella,Romero,Vega,F,2014-02-21,Secundaria,2,M,Tarde,91,284,Madre
2870,28950201,Ivan Victor,Ramos,Cabrera,M,2014-02-06,Secundaria,2,M,Tarde,91,1334,Padre
2871,12734865,Paula Ashley,Salazar,Medina,F,2014-08-24,Secundaria,2,M,Tarde,91,1103,Madre
2872,72527614,Vanessa Ariana,Herrera,Cardenas,F,2014-07-05,Secundaria,2,M,Tarde,91,2581,Madre
2873,15001252,Kiara Rafaella,Farfan,Rimac,F,2014-01-07,Secundaria,2,M,Tarde,91,1007,Padre
2874,67749076,Ricardo Edgar,Ccahuana,Nunez,M,2014-06-24,Secundaria,2,M,Tarde,91,942,Padre
2875,17251955,Luz Ruth,Espinoza,Mendoza,F,2014-06-05,Secundaria,2,M,Tarde,91,226,Madre
2876,57184069,Alexandra Alexandra,Espinoza,Medina,F,2013-03-05,Secundaria,3,A,Mañana,92,2713,Madre
2877,78565008,Patricia Kiara,Cabanillas,Rimac,F,2013-09-11,Secundaria,3,A,Mañana,92,1476,Madre
2878,77822746,Brenda Grecia,Aquino,Espinoza,F,2013-12-18,Secundaria,3,A,Mañana,92,1880,Madre
2879,27602926,Estefany Nicole,Cornejo,Torres,F,2013-03-05,Secundaria,3,A,Mañana,92,2501,Madre
2880,46202649,Luz Alessandra,Huaraca,Rivera,F,2013-11-29,Secundaria,3,A,Mañana,92,100,Padre
2881,11565123,Nicole Luana,Torres,Bravo,F,2013-02-23,Secundaria,3,A,Mañana,92,2094,Padre
2882,71442537,Rosa Xiomara,Paucar,Diaz,F,2013-04-13,Secundaria,3,A,Mañana,92,593,Madre
2883,75444296,Abigail Xiomara,Medina,Vega,F,2013-05-05,Secundaria,3,A,Mañana,92,1294,Madre
2884,61187591,Bryan Manuel,Cornejo,Chavez,M,2013-01-18,Secundaria,3,A,Mañana,92,814,Padre
2885,65140710,Sebastian Juan,Quispe,Condori,M,2013-07-21,Secundaria,3,A,Mañana,92,1163,Madre
2886,10607603,Jorge Adrian,Lazo,Garcia,M,2013-02-01,Secundaria,3,A,Mañana,92,1765,Padre
2887,63624887,Angel Bryan,Ticona,Pacheco,M,2013-01-02,Secundaria,3,A,Mañana,92,237,Madre
2888,37473558,Gabriel Pedro,Aquino,Reyes,M,2013-01-25,Secundaria,3,A,Mañana,92,1040,Madre
2889,46878313,Julia Julia,Vega,Castillo,F,2013-05-14,Secundaria,3,A,Mañana,92,744,Padre
2890,75198052,Ruth Nicole,Garcia,Pacheco,F,2013-10-28,Secundaria,3,A,Mañana,92,2182,Madre
2891,37348292,Jhon Juan,Mendoza,Ccahuana,M,2013-08-29,Secundaria,3,A,Mañana,92,1328,Padre
2892,25868703,Xiomara Daniela,Cruz,Ruiz,F,2013-07-16,Secundaria,3,A,Mañana,92,2005,Padre
2893,65815685,Teresa Ariana,Espinoza,Gutierrez,F,2013-02-06,Secundaria,3,A,Mañana,92,2798,Madre
2894,49124834,Emily Diana,Fernandez,Machaca,F,2013-05-06,Secundaria,3,A,Mañana,92,675,Padre
2895,60996776,Pilar Brenda,Choque,Paredes,F,2013-06-06,Secundaria,3,A,Mañana,92,605,Padre
2896,63353384,Rodrigo Victor,Leon,Pacheco,M,2013-09-12,Secundaria,3,A,Mañana,92,980,Padre
2897,41314225,Diego Victor,Reyes,Marin,M,2013-10-28,Secundaria,3,A,Mañana,92,1393,Padre
2898,52420636,Ian Jose,Ticona,Leon,M,2013-08-10,Secundaria,3,A,Mañana,92,1583,Madre
2899,73659558,Piero Luis,Vasquez,Gutierrez,M,2013-09-15,Secundaria,3,A,Mañana,92,2134,Padre
2900,69933166,Kevin Emilio,Lazo,Salazar,M,2013-09-19,Secundaria,3,A,Mañana,92,1095,Padre
2901,43833122,Thiago Alberto,Ortiz,Cutipa,M,2013-08-11,Secundaria,3,A,Mañana,92,2331,Madre
2902,54945410,Nayeli Ruth,Ticona,Choque,F,2013-02-10,Secundaria,3,A,Mañana,92,66,Padre
2903,19650176,Anthony Benjamin,Medina,Rojas,M,2013-12-16,Secundaria,3,A,Mañana,92,1741,Madre
2904,27711952,Alexandra Mia,Lazo,Vega,F,2013-09-14,Secundaria,3,A,Mañana,92,148,Padre
2905,49470843,Paula Zoe,Flores,Sanchez,F,2013-05-03,Secundaria,3,B,Mañana,93,302,Padre
2906,69269248,Marco Ricardo,Vega,Mendoza,M,2013-12-18,Secundaria,3,B,Mañana,93,1967,Madre
2907,70704187,Antonella Ashley,Fernandez,Herrera,F,2013-09-28,Secundaria,3,B,Mañana,93,1585,Padre
